"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.41275000000E+009, -9.26921008879E+000, +0.00000000000E+000
+2.41550000000E+009, -9.20525940887E+000, +0.00000000000E+000
+2.41825000000E+009, -9.14468623422E+000, +0.00000000000E+000
+2.42100000000E+009, -9.08861180627E+000, +0.00000000000E+000
+2.42375000000E+009, -9.03584456353E+000, +0.00000000000E+000
+2.42650000000E+009, -8.98540408756E+000, +0.00000000000E+000
+2.42925000000E+009, -8.93686024258E+000, +0.00000000000E+000
+2.43200000000E+009, -8.88886062116E+000, +0.00000000000E+000
+2.43475000000E+009, -8.84114788497E+000, +0.00000000000E+000
+2.43750000000E+009, -8.79209278590E+000, +0.00000000000E+000
+2.44025000000E+009, -8.74353020165E+000, +0.00000000000E+000
+2.44300000000E+009, -8.69494574475E+000, +0.00000000000E+000
+2.44575000000E+009, -8.64780863588E+000, +0.00000000000E+000
+2.44850000000E+009, -8.60263422832E+000, +0.00000000000E+000
+2.45125000000E+009, -8.56024279751E+000, +0.00000000000E+000
+2.45400000000E+009, -8.52153436206E+000, +0.00000000000E+000
+2.45675000000E+009, -8.48576448296E+000, +0.00000000000E+000
+2.45950000000E+009, -8.45329497557E+000, +0.00000000000E+000
+2.46225000000E+009, -8.42255699332E+000, +0.00000000000E+000
+2.46500000000E+009, -8.39318873399E+000, +0.00000000000E+000
+2.46775000000E+009, -8.36474107504E+000, +0.00000000000E+000
+2.47050000000E+009, -8.33606664646E+000, +0.00000000000E+000
+2.47325000000E+009, -8.30679746037E+000, +0.00000000000E+000
+2.47600000000E+009, -8.27721463967E+000, +0.00000000000E+000
+2.47875000000E+009, -8.24902320383E+000, +0.00000000000E+000
+2.48150000000E+009, -8.22330156731E+000, +0.00000000000E+000
+2.48425000000E+009, -8.20041567694E+000, +0.00000000000E+000
+2.48700000000E+009, -8.18149591886E+000, +0.00000000000E+000
+2.48975000000E+009, -8.16697788135E+000, +0.00000000000E+000
+2.49250000000E+009, -8.15722449677E+000, +0.00000000000E+000
+2.49525000000E+009, -8.15193507020E+000, +0.00000000000E+000
+2.49800000000E+009, -8.15008035758E+000, +0.00000000000E+000
+2.50075000000E+009, -8.15018863779E+000, +0.00000000000E+000
+2.50350000000E+009, -8.15111448932E+000, +0.00000000000E+000
+2.50625000000E+009, -8.15360126995E+000, +0.00000000000E+000
+2.50900000000E+009, -8.15586162853E+000, +0.00000000000E+000
+2.51175000000E+009, -8.15945556091E+000, +0.00000000000E+000
+2.51450000000E+009, -8.16503449651E+000, +0.00000000000E+000
+2.51725000000E+009, -8.17395737369E+000, +0.00000000000E+000
+2.52000000000E+009, -8.18733006654E+000, +0.00000000000E+000
+2.52275000000E+009, -8.20556729199E+000, +0.00000000000E+000
+2.52550000000E+009, -8.22969768327E+000, +0.00000000000E+000
+2.52825000000E+009, -8.26045904743E+000, +0.00000000000E+000
+2.53100000000E+009, -8.29684695736E+000, +0.00000000000E+000
+2.53375000000E+009, -8.33849071350E+000, +0.00000000000E+000
+2.53650000000E+009, -8.38438714981E+000, +0.00000000000E+000
+2.53925000000E+009, -8.43298885282E+000, +0.00000000000E+000
+2.54200000000E+009, -8.48389402625E+000, +0.00000000000E+000
+2.54475000000E+009, -8.53661011120E+000, +0.00000000000E+000
+2.54750000000E+009, -8.59177258476E+000, +0.00000000000E+000
+2.55025000000E+009, -8.64851465846E+000, +0.00000000000E+000
+2.55300000000E+009, -8.70974396587E+000, +0.00000000000E+000
+2.55575000000E+009, -8.77548910417E+000, +0.00000000000E+000
+2.55850000000E+009, -8.84721090915E+000, +0.00000000000E+000
+2.56125000000E+009, -8.92503952905E+000, +0.00000000000E+000
+2.56400000000E+009, -9.00978900695E+000, +0.00000000000E+000
+2.56675000000E+009, -9.10046827933E+000, +0.00000000000E+000
+2.56950000000E+009, -9.19743136023E+000, +0.00000000000E+000
+2.57225000000E+009, -9.30046906907E+000, +0.00000000000E+000
+2.57500000000E+009, -9.40853060117E+000, +0.00000000000E+000
+2.57775000000E+009, -9.52119451623E+000, +0.00000000000E+000
+2.58050000000E+009, -9.63908225894E+000, +0.00000000000E+000
+2.58325000000E+009, -9.76273287945E+000, +0.00000000000E+000
+2.58600000000E+009, -9.89258361586E+000, +0.00000000000E+000
+2.58875000000E+009, -1.00295230476E+001, +0.00000000000E+000
+2.59150000000E+009, -1.01746618383E+001, +0.00000000000E+000
+2.59425000000E+009, -1.03277627776E+001, +0.00000000000E+000
+2.59700000000E+009, -1.04880603053E+001, +0.00000000000E+000
+2.59975000000E+009, -1.06566949785E+001, +0.00000000000E+000
+2.60250000000E+009, -1.08326341983E+001, +0.00000000000E+000
+2.60525000000E+009, -1.10147782297E+001, +0.00000000000E+000
+2.60800000000E+009, -1.12034952407E+001, +0.00000000000E+000
+2.61075000000E+009, -1.13997658826E+001, +0.00000000000E+000
+2.61350000000E+009, -1.16058320872E+001, +0.00000000000E+000
+2.61625000000E+009, -1.18222675374E+001, +0.00000000000E+000
+2.61900000000E+009, -1.20516351720E+001, +0.00000000000E+000
+2.62175000000E+009, -1.22958629622E+001, +0.00000000000E+000
+2.62450000000E+009, -1.25564489529E+001, +0.00000000000E+000
+2.62725000000E+009, -1.28342988011E+001, +0.00000000000E+000
+2.63000000000E+009, -1.31301211528E+001, +0.00000000000E+000
+2.63275000000E+009, -1.34414693502E+001, +0.00000000000E+000
+2.63550000000E+009, -1.37678687360E+001, +0.00000000000E+000
+2.63825000000E+009, -1.41047028733E+001, +0.00000000000E+000
+2.64100000000E+009, -1.44497047321E+001, +0.00000000000E+000
+2.64375000000E+009, -1.48032213416E+001, +0.00000000000E+000
+2.64650000000E+009, -1.51685086817E+001, +0.00000000000E+000
+2.64925000000E+009, -1.55515270800E+001, +0.00000000000E+000
+2.65200000000E+009, -1.59596668834E+001, +0.00000000000E+000
+2.65475000000E+009, -1.64031394183E+001, +0.00000000000E+000
+2.65750000000E+009, -1.68890536780E+001, +0.00000000000E+000
+2.66025000000E+009, -1.74341635742E+001, +0.00000000000E+000
+2.66300000000E+009, -1.80515695026E+001, +0.00000000000E+000
+2.66575000000E+009, -1.87685966612E+001, +0.00000000000E+000
+2.66850000000E+009, -1.96002367033E+001, +0.00000000000E+000
+2.67125000000E+009, -2.05287756172E+001, +0.00000000000E+000
+2.67400000000E+009, -2.15178307171E+001, +0.00000000000E+000
+2.67675000000E+009, -2.25075317705E+001, +0.00000000000E+000
+2.67950000000E+009, -2.34967837612E+001, +0.00000000000E+000
+2.68225000000E+009, -2.44243645237E+001, +0.00000000000E+000
+2.68500000000E+009, -2.52150188367E+001, +0.00000000000E+000
+2.68775000000E+009, -2.58616635344E+001, +0.00000000000E+000
+2.69050000000E+009, -2.63803998661E+001, +0.00000000000E+000
+2.69325000000E+009, -2.67861491248E+001, +0.00000000000E+000
+2.69600000000E+009, -2.70964218845E+001, +0.00000000000E+000
+2.69875000000E+009, -2.73257937254E+001, +0.00000000000E+000
+2.70150000000E+009, -2.74944521434E+001, +0.00000000000E+000
+2.70425000000E+009, -2.76119156897E+001, +0.00000000000E+000
+2.70700000000E+009, -2.76955206129E+001, +0.00000000000E+000
+2.70975000000E+009, -2.77528107793E+001, +0.00000000000E+000
+2.71250000000E+009, -2.77887958819E+001, +0.00000000000E+000
+2.71525000000E+009, -2.77978736843E+001, +0.00000000000E+000
+2.71800000000E+009, -2.77650912080E+001, +0.00000000000E+000
+2.72075000000E+009, -2.76736623724E+001, +0.00000000000E+000
+2.72350000000E+009, -2.75082425915E+001, +0.00000000000E+000
+2.72625000000E+009, -2.72569953564E+001, +0.00000000000E+000
+2.72900000000E+009, -2.69037202548E+001, +0.00000000000E+000
+2.73175000000E+009, -2.64380777012E+001, +0.00000000000E+000
+2.73450000000E+009, -2.58387767583E+001, +0.00000000000E+000
+2.73725000000E+009, -2.50951051383E+001, +0.00000000000E+000
+2.74000000000E+009, -2.42319142588E+001, +0.00000000000E+000
+2.74275000000E+009, -2.32926138391E+001, +0.00000000000E+000
+2.74550000000E+009, -2.23413566030E+001, +0.00000000000E+000
+2.74825000000E+009, -2.13796782732E+001, +0.00000000000E+000
+2.75100000000E+009, -2.04663813129E+001, +0.00000000000E+000
+2.75375000000E+009, -1.96701322944E+001, +0.00000000000E+000
+2.75650000000E+009, -1.89910443977E+001, +0.00000000000E+000
+2.75925000000E+009, -1.84069061573E+001, +0.00000000000E+000
+2.76200000000E+009, -1.78970086958E+001, +0.00000000000E+000
+2.76475000000E+009, -1.74420021011E+001, +0.00000000000E+000
+2.76750000000E+009, -1.70257594577E+001, +0.00000000000E+000
+2.77025000000E+009, -1.66336049195E+001, +0.00000000000E+000
+2.77300000000E+009, -1.62623298182E+001, +0.00000000000E+000
+2.77575000000E+009, -1.59017471915E+001, +0.00000000000E+000
+2.77850000000E+009, -1.55501485942E+001, +0.00000000000E+000
+2.78125000000E+009, -1.52047305467E+001, +0.00000000000E+000
+2.78400000000E+009, -1.48700923028E+001, +0.00000000000E+000
+2.78675000000E+009, -1.45527021963E+001, +0.00000000000E+000
+2.78950000000E+009, -1.42577034115E+001, +0.00000000000E+000
+2.79225000000E+009, -1.39868632959E+001, +0.00000000000E+000
+2.79500000000E+009, -1.37400342500E+001, +0.00000000000E+000
+2.79775000000E+009, -1.35141030335E+001, +0.00000000000E+000
+2.80050000000E+009, -1.33061600254E+001, +0.00000000000E+000
+2.80325000000E+009, -1.31103031482E+001, +0.00000000000E+000
+2.80600000000E+009, -1.29239597686E+001, +0.00000000000E+000
+2.80875000000E+009, -1.27426326063E+001, +0.00000000000E+000
+2.81150000000E+009, -1.25638819396E+001, +0.00000000000E+000
+2.81425000000E+009, -1.23856602386E+001, +0.00000000000E+000
+2.81700000000E+009, -1.22084648051E+001, +0.00000000000E+000
+2.81975000000E+009, -1.20323367562E+001, +0.00000000000E+000
+2.82250000000E+009, -1.18608398585E+001, +0.00000000000E+000
+2.82525000000E+009, -1.16971584480E+001, +0.00000000000E+000
+2.82800000000E+009, -1.15418752039E+001, +0.00000000000E+000
+2.83075000000E+009, -1.13959770757E+001, +0.00000000000E+000
+2.83350000000E+009, -1.12590597471E+001, +0.00000000000E+000
+2.83625000000E+009, -1.11317810214E+001, +0.00000000000E+000
+2.83900000000E+009, -1.10115605376E+001, +0.00000000000E+000
+2.84175000000E+009, -1.08947583551E+001, +0.00000000000E+000
+2.84450000000E+009, -1.07809872490E+001, +0.00000000000E+000
+2.84725000000E+009, -1.06683499887E+001, +0.00000000000E+000
+2.85000000000E+009, -1.05557410554E+001, +0.00000000000E+000
+2.85275000000E+009, -1.04426647037E+001, +0.00000000000E+000
+2.85550000000E+009, -1.03295183836E+001, +0.00000000000E+000
+2.85825000000E+009, -1.02178880925E+001, +0.00000000000E+000
+2.86100000000E+009, -1.01093445211E+001, +0.00000000000E+000
+2.86375000000E+009, -1.00052177710E+001, +0.00000000000E+000
+2.86650000000E+009, -9.90661950445E+000, +0.00000000000E+000
+2.86925000000E+009, -9.81384565846E+000, +0.00000000000E+000
+2.87200000000E+009, -9.72600936763E+000, +0.00000000000E+000
+2.87475000000E+009, -9.64336929361E+000, +0.00000000000E+000
+2.87750000000E+009, -9.56632484528E+000, +0.00000000000E+000
+2.88025000000E+009, -9.49234855905E+000, +0.00000000000E+000
+2.88300000000E+009, -9.42068165916E+000, +0.00000000000E+000
+2.88575000000E+009, -9.35095720084E+000, +0.00000000000E+000
+2.88850000000E+009, -9.28186371786E+000, +0.00000000000E+000
+2.89125000000E+009, -9.21376543022E+000, +0.00000000000E+000
+2.89400000000E+009, -9.14725664989E+000, +0.00000000000E+000
+2.89675000000E+009, -9.08208561736E+000, +0.00000000000E+000
+2.89950000000E+009, -9.01979838005E+000, +0.00000000000E+000
+2.90225000000E+009, -8.96013733818E+000, +0.00000000000E+000
+2.90500000000E+009, -8.90226793165E+000, +0.00000000000E+000
+2.90775000000E+009, -8.84748775693E+000, +0.00000000000E+000
+2.91050000000E+009, -8.79520756363E+000, +0.00000000000E+000
+2.91325000000E+009, -8.74550916469E+000, +0.00000000000E+000
+2.91600000000E+009, -8.69891107617E+000, +0.00000000000E+000
+2.91875000000E+009, -8.65453614096E+000, +0.00000000000E+000
+2.92150000000E+009, -8.61109525932E+000, +0.00000000000E+000
+2.92425000000E+009, -8.56928109626E+000, +0.00000000000E+000
+2.92700000000E+009, -8.52885195367E+000, +0.00000000000E+000
+2.92975000000E+009, -8.48914055539E+000, +0.00000000000E+000
+2.93250000000E+009, -8.45059990080E+000, +0.00000000000E+000
+2.93525000000E+009, -8.41246517810E+000, +0.00000000000E+000
+2.93800000000E+009, -8.37461520258E+000, +0.00000000000E+000
+2.94075000000E+009, -8.33829911984E+000, +0.00000000000E+000
+2.94350000000E+009, -8.30236214591E+000, +0.00000000000E+000
+2.94625000000E+009, -8.26674163574E+000, +0.00000000000E+000
+2.94900000000E+009, -8.23276656745E+000, +0.00000000000E+000
+2.95175000000E+009, -8.19994851985E+000, +0.00000000000E+000
+2.95450000000E+009, -8.16856166639E+000, +0.00000000000E+000
+2.95725000000E+009, -8.13857863275E+000, +0.00000000000E+000
+2.96000000000E+009, -8.11076093785E+000, +0.00000000000E+000
+2.96275000000E+009, -8.08406759742E+000, +0.00000000000E+000
+2.96550000000E+009, -8.05801277103E+000, +0.00000000000E+000
+2.96825000000E+009, -8.03289735182E+000, +0.00000000000E+000
+2.97100000000E+009, -8.00852076333E+000, +0.00000000000E+000
+2.97375000000E+009, -7.98467077867E+000, +0.00000000000E+000
+2.97650000000E+009, -7.96103742952E+000, +0.00000000000E+000
+2.97925000000E+009, -7.93734591812E+000, +0.00000000000E+000
+2.98200000000E+009, -7.91392543602E+000, +0.00000000000E+000
+2.98475000000E+009, -7.89050173328E+000, +0.00000000000E+000
+2.98750000000E+009, -7.86706800701E+000, +0.00000000000E+000
+2.99025000000E+009, -7.84467639882E+000, +0.00000000000E+000
+2.99300000000E+009, -7.82270904615E+000, +0.00000000000E+000
+2.99575000000E+009, -7.80186326981E+000, +0.00000000000E+000
+2.99850000000E+009, -7.78186946694E+000, +0.00000000000E+000
+3.00125000000E+009, -7.76161880763E+000, +0.00000000000E+000
+3.00400000000E+009, -7.74154308916E+000, +0.00000000000E+000
+3.00675000000E+009, -7.72031458712E+000, +0.00000000000E+000
+3.00950000000E+009, -7.69692292734E+000, +0.00000000000E+000
+3.01225000000E+009, -7.67214636869E+000, +0.00000000000E+000
+3.01500000000E+009, -7.64586020585E+000, +0.00000000000E+000
+3.01775000000E+009, -7.61835370289E+000, +0.00000000000E+000
+3.02050000000E+009, -7.58948360149E+000, +0.00000000000E+000
+3.02325000000E+009, -7.55953676593E+000, +0.00000000000E+000
+3.02600000000E+009, -7.53034343658E+000, +0.00000000000E+000
+3.02875000000E+009, -7.50108912905E+000, +0.00000000000E+000
+3.03150000000E+009, -7.47228327413E+000, +0.00000000000E+000
+3.03425000000E+009, -7.44432393468E+000, +0.00000000000E+000
+3.03700000000E+009, -7.41671954596E+000, +0.00000000000E+000
+3.03975000000E+009, -7.38837728047E+000, +0.00000000000E+000
+3.04250000000E+009, -7.35992321974E+000, +0.00000000000E+000
+3.04525000000E+009, -7.32999318408E+000, +0.00000000000E+000
+3.04800000000E+009, -7.29915533422E+000, +0.00000000000E+000
+3.05075000000E+009, -7.26562466954E+000, +0.00000000000E+000
+3.05350000000E+009, -7.23051042700E+000, +0.00000000000E+000
+3.05625000000E+009, -7.19467916717E+000, +0.00000000000E+000
+3.05900000000E+009, -7.15927963406E+000, +0.00000000000E+000
+3.06175000000E+009, -7.12379677714E+000, +0.00000000000E+000
+3.06450000000E+009, -7.08871200757E+000, +0.00000000000E+000
+3.06725000000E+009, -7.05437213154E+000, +0.00000000000E+000
+3.07000000000E+009, -7.02146916984E+000, +0.00000000000E+000
+3.07275000000E+009, -6.98928431361E+000, +0.00000000000E+000
+3.07550000000E+009, -6.95747863729E+000, +0.00000000000E+000
+3.07825000000E+009, -6.92653874258E+000, +0.00000000000E+000
+3.08100000000E+009, -6.89552944934E+000, +0.00000000000E+000
+3.08375000000E+009, -6.86319385086E+000, +0.00000000000E+000
+3.08650000000E+009, -6.82879307835E+000, +0.00000000000E+000
+3.08925000000E+009, -6.79377112802E+000, +0.00000000000E+000
+3.09200000000E+009, -6.75724788855E+000, +0.00000000000E+000
+3.09475000000E+009, -6.71994841526E+000, +0.00000000000E+000
+3.09750000000E+009, -6.68241549372E+000, +0.00000000000E+000
+3.10025000000E+009, -6.64479294189E+000, +0.00000000000E+000
+3.10300000000E+009, -6.60814756533E+000, +0.00000000000E+000
+3.10575000000E+009, -6.57145753527E+000, +0.00000000000E+000
+3.10850000000E+009, -6.53642717261E+000, +0.00000000000E+000
+3.11125000000E+009, -6.50184034503E+000, +0.00000000000E+000
+3.11400000000E+009, -6.46735553220E+000, +0.00000000000E+000
+3.11675000000E+009, -6.43279009115E+000, +0.00000000000E+000
+3.11950000000E+009, -6.39816793566E+000, +0.00000000000E+000
+3.12225000000E+009, -6.36189986043E+000, +0.00000000000E+000
+3.12500000000E+009, -6.32407660976E+000, +0.00000000000E+000
+3.12775000000E+009, -6.28372267243E+000, +0.00000000000E+000
+3.13050000000E+009, -6.24219686915E+000, +0.00000000000E+000
+3.13325000000E+009, -6.20008867555E+000, +0.00000000000E+000
+3.13600000000E+009, -6.15670217256E+000, +0.00000000000E+000
+3.13875000000E+009, -6.11272318574E+000, +0.00000000000E+000
+3.14150000000E+009, -6.06941110527E+000, +0.00000000000E+000
+3.14425000000E+009, -6.02671393624E+000, +0.00000000000E+000
+3.14700000000E+009, -5.98509503516E+000, +0.00000000000E+000
+3.14975000000E+009, -5.94499098895E+000, +0.00000000000E+000
+3.15250000000E+009, -5.90649291609E+000, +0.00000000000E+000
+3.15525000000E+009, -5.86957078950E+000, +0.00000000000E+000
+3.15800000000E+009, -5.83319033149E+000, +0.00000000000E+000
+3.16075000000E+009, -5.79734824219E+000, +0.00000000000E+000
+3.16350000000E+009, -5.76131284211E+000, +0.00000000000E+000
+3.16625000000E+009, -5.72522250110E+000, +0.00000000000E+000
+3.16900000000E+009, -5.68880686971E+000, +0.00000000000E+000
+3.17175000000E+009, -5.65154604296E+000, +0.00000000000E+000
+3.17450000000E+009, -5.61383983970E+000, +0.00000000000E+000
+3.17725000000E+009, -5.57546803995E+000, +0.00000000000E+000
+3.18000000000E+009, -5.53763933226E+000, +0.00000000000E+000
+3.18275000000E+009, -5.50058483079E+000, +0.00000000000E+000
+3.18550000000E+009, -5.46441134875E+000, +0.00000000000E+000
+3.18825000000E+009, -5.42949115842E+000, +0.00000000000E+000
+3.19100000000E+009, -5.39687221260E+000, +0.00000000000E+000
+3.19375000000E+009, -5.36631784889E+000, +0.00000000000E+000
+3.19650000000E+009, -5.33787864791E+000, +0.00000000000E+000
+3.19925000000E+009, -5.31049270063E+000, +0.00000000000E+000
+3.20200000000E+009, -5.28371530368E+000, +0.00000000000E+000
+3.20475000000E+009, -5.25688191924E+000, +0.00000000000E+000
+3.20750000000E+009, -5.23106897564E+000, +0.00000000000E+000
+3.21025000000E+009, -5.20398772665E+000, +0.00000000000E+000
+3.21300000000E+009, -5.17640305846E+000, +0.00000000000E+000
+3.21575000000E+009, -5.14747899105E+000, +0.00000000000E+000
+3.21850000000E+009, -5.11671968784E+000, +0.00000000000E+000
+3.22125000000E+009, -5.08468023040E+000, +0.00000000000E+000
+3.22400000000E+009, -5.05183132082E+000, +0.00000000000E+000
+3.22675000000E+009, -5.01942096160E+000, +0.00000000000E+000
+3.22950000000E+009, -4.98795895464E+000, +0.00000000000E+000
+3.23225000000E+009, -4.95835257394E+000, +0.00000000000E+000
+3.23500000000E+009, -4.92972737709E+000, +0.00000000000E+000
+3.23775000000E+009, -4.90287832046E+000, +0.00000000000E+000
+3.24050000000E+009, -4.87756156689E+000, +0.00000000000E+000
+3.24325000000E+009, -4.85371705294E+000, +0.00000000000E+000
+3.24600000000E+009, -4.83096117391E+000, +0.00000000000E+000
+3.24875000000E+009, -4.80816046164E+000, +0.00000000000E+000
+3.25150000000E+009, -4.78410947929E+000, +0.00000000000E+000
+3.25425000000E+009, -4.75896143235E+000, +0.00000000000E+000
+3.25700000000E+009, -4.73204692845E+000, +0.00000000000E+000
+3.25975000000E+009, -4.70337701952E+000, +0.00000000000E+000
+3.26250000000E+009, -4.67401307886E+000, +0.00000000000E+000
+3.26525000000E+009, -4.64405667543E+000, +0.00000000000E+000
+3.26800000000E+009, -4.61461052941E+000, +0.00000000000E+000
+3.27075000000E+009, -4.58628120832E+000, +0.00000000000E+000
+3.27350000000E+009, -4.56033076492E+000, +0.00000000000E+000
+3.27625000000E+009, -4.53615985733E+000, +0.00000000000E+000
+3.27900000000E+009, -4.51464149548E+000, +0.00000000000E+000
+3.28175000000E+009, -4.49565523850E+000, +0.00000000000E+000
+3.28450000000E+009, -4.47830805222E+000, +0.00000000000E+000
+3.28725000000E+009, -4.46254196094E+000, +0.00000000000E+000
+3.29000000000E+009, -4.44722453449E+000, +0.00000000000E+000
+3.29275000000E+009, -4.43184785281E+000, +0.00000000000E+000
+3.29550000000E+009, -4.41584207772E+000, +0.00000000000E+000
+3.29825000000E+009, -4.39858446758E+000, +0.00000000000E+000
+3.30100000000E+009, -4.37909632348E+000, +0.00000000000E+000
+3.30375000000E+009, -4.35871024662E+000, +0.00000000000E+000
+3.30650000000E+009, -4.33736856842E+000, +0.00000000000E+000
+3.30925000000E+009, -4.31567832451E+000, +0.00000000000E+000
+3.31200000000E+009, -4.29448394906E+000, +0.00000000000E+000
+3.31475000000E+009, -4.27408561324E+000, +0.00000000000E+000
+3.31750000000E+009, -4.25536948857E+000, +0.00000000000E+000
+3.32025000000E+009, -4.23919593182E+000, +0.00000000000E+000
+3.32300000000E+009, -4.22492842742E+000, +0.00000000000E+000
+3.32575000000E+009, -4.21323663930E+000, +0.00000000000E+000
+3.32850000000E+009, -4.20279599617E+000, +0.00000000000E+000
+3.33125000000E+009, -4.19286234553E+000, +0.00000000000E+000
+3.33400000000E+009, -4.18376732208E+000, +0.00000000000E+000
+3.33675000000E+009, -4.17414253231E+000, +0.00000000000E+000
+3.33950000000E+009, -4.16314405860E+000, +0.00000000000E+000
+3.34225000000E+009, -4.15137092609E+000, +0.00000000000E+000
+3.34500000000E+009, -4.13790024158E+000, +0.00000000000E+000
+3.34775000000E+009, -4.12340362858E+000, +0.00000000000E+000
+3.35050000000E+009, -4.10773985641E+000, +0.00000000000E+000
+3.35325000000E+009, -4.09135358549E+000, +0.00000000000E+000
+3.35600000000E+009, -4.07517937787E+000, +0.00000000000E+000
+3.35875000000E+009, -4.06017910862E+000, +0.00000000000E+000
+3.36150000000E+009, -4.04648852048E+000, +0.00000000000E+000
+3.36425000000E+009, -4.03365140459E+000, +0.00000000000E+000
+3.36700000000E+009, -4.02185891359E+000, +0.00000000000E+000
+3.36975000000E+009, -4.01128683477E+000, +0.00000000000E+000
+3.37250000000E+009, -4.00207431784E+000, +0.00000000000E+000
+3.37525000000E+009, -3.99295244272E+000, +0.00000000000E+000
+3.37800000000E+009, -3.98444959515E+000, +0.00000000000E+000
+3.38075000000E+009, -3.97571794004E+000, +0.00000000000E+000
+3.38350000000E+009, -3.96640710623E+000, +0.00000000000E+000
+3.38625000000E+009, -3.95696769544E+000, +0.00000000000E+000
+3.38900000000E+009, -3.94644246238E+000, +0.00000000000E+000
+3.39175000000E+009, -3.93517913611E+000, +0.00000000000E+000
+3.39450000000E+009, -3.92322237901E+000, +0.00000000000E+000
+3.39725000000E+009, -3.91162175136E+000, +0.00000000000E+000
+3.40000000000E+009, -3.90122685079E+000, +0.00000000000E+000
+3.40275000000E+009, -3.89033359804E+000, +0.00000000000E+000
+3.40550000000E+009, -3.88048748438E+000, +0.00000000000E+000
+3.40825000000E+009, -3.87185518491E+000, +0.00000000000E+000
+3.41100000000E+009, -3.86425980154E+000, +0.00000000000E+000
+3.41375000000E+009, -3.85830685681E+000, +0.00000000000E+000
+3.41650000000E+009, -3.85344625995E+000, +0.00000000000E+000
+3.41925000000E+009, -3.84899215565E+000, +0.00000000000E+000
+3.42200000000E+009, -3.84587222473E+000, +0.00000000000E+000
+3.42475000000E+009, -3.84261323723E+000, +0.00000000000E+000
+3.42750000000E+009, -3.83833959214E+000, +0.00000000000E+000
+3.43025000000E+009, -3.83352794207E+000, +0.00000000000E+000
+3.43300000000E+009, -3.82820630237E+000, +0.00000000000E+000
+3.43575000000E+009, -3.82249099650E+000, +0.00000000000E+000
+3.43850000000E+009, -3.81578661433E+000, +0.00000000000E+000
+3.44125000000E+009, -3.80853837956E+000, +0.00000000000E+000
+3.44400000000E+009, -3.80218208356E+000, +0.00000000000E+000
+3.44675000000E+009, -3.79610310996E+000, +0.00000000000E+000
+3.44950000000E+009, -3.79094115753E+000, +0.00000000000E+000
+3.45225000000E+009, -3.78695770122E+000, +0.00000000000E+000
+3.45500000000E+009, -3.78310277267E+000, +0.00000000000E+000
+3.45775000000E+009, -3.78001411608E+000, +0.00000000000E+000
+3.46050000000E+009, -3.77725807041E+000, +0.00000000000E+000
+3.46325000000E+009, -3.77487719375E+000, +0.00000000000E+000
+3.46600000000E+009, -3.77254993962E+000, +0.00000000000E+000
+3.46875000000E+009, -3.76909807583E+000, +0.00000000000E+000
+3.47150000000E+009, -3.76513290676E+000, +0.00000000000E+000
+3.47425000000E+009, -3.76059369466E+000, +0.00000000000E+000
+3.47700000000E+009, -3.75563231616E+000, +0.00000000000E+000
+3.47975000000E+009, -3.75102133604E+000, +0.00000000000E+000
+3.48250000000E+009, -3.74628655164E+000, +0.00000000000E+000
+3.48525000000E+009, -3.74177816466E+000, +0.00000000000E+000
+3.48800000000E+009, -3.73818225366E+000, +0.00000000000E+000
+3.49075000000E+009, -3.73489790539E+000, +0.00000000000E+000
+3.49350000000E+009, -3.73239945575E+000, +0.00000000000E+000
+3.49625000000E+009, -3.73030367563E+000, +0.00000000000E+000
+3.49900000000E+009, -3.72843403439E+000, +0.00000000000E+000
+3.50175000000E+009, -3.72628499365E+000, +0.00000000000E+000
+3.50450000000E+009, -3.72367163511E+000, +0.00000000000E+000
+3.50725000000E+009, -3.72095511720E+000, +0.00000000000E+000
+3.51000000000E+009, -3.71757847978E+000, +0.00000000000E+000
+3.51275000000E+009, -3.71369863020E+000, +0.00000000000E+000
+3.51550000000E+009, -3.70977249241E+000, +0.00000000000E+000
+3.51825000000E+009, -3.70629898409E+000, +0.00000000000E+000
+3.52100000000E+009, -3.70325878396E+000, +0.00000000000E+000
+3.52375000000E+009, -3.70068575126E+000, +0.00000000000E+000
+3.52650000000E+009, -3.69908688396E+000, +0.00000000000E+000
+3.52925000000E+009, -3.69774642156E+000, +0.00000000000E+000
+3.53200000000E+009, -3.69689079811E+000, +0.00000000000E+000
+3.53475000000E+009, -3.69609457187E+000, +0.00000000000E+000
+3.53750000000E+009, -3.69510905688E+000, +0.00000000000E+000
+3.54025000000E+009, -3.69424709003E+000, +0.00000000000E+000
+3.54300000000E+009, -3.69270942412E+000, +0.00000000000E+000
+3.54575000000E+009, -3.69098057574E+000, +0.00000000000E+000
+3.54850000000E+009, -3.68772096261E+000, +0.00000000000E+000
+3.55125000000E+009, -3.68315708732E+000, +0.00000000000E+000
+3.55400000000E+009, -3.67778198762E+000, +0.00000000000E+000
+3.55675000000E+009, -3.67142352977E+000, +0.00000000000E+000
+3.55950000000E+009, -3.66438692832E+000, +0.00000000000E+000
+3.56225000000E+009, -3.65702601012E+000, +0.00000000000E+000
+3.56500000000E+009, -3.64925555821E+000, +0.00000000000E+000
+3.56775000000E+009, -3.64088845347E+000, +0.00000000000E+000
+3.57050000000E+009, -3.63225399628E+000, +0.00000000000E+000
+3.57325000000E+009, -3.62348627226E+000, +0.00000000000E+000
